GEOID10	P0010001	P0010002	P0010003	P0010004	P0010005	P0010006	P0010007	P0010008	P0010009	P0010010	P0010011	P0010012	P0010013	P0010014	P0010015	P0010016	P0010017	P0010018	P0010019	P0010020	P0010021	P0010022	P0010023	P0010024	P0010025	P0010026	P0010027	P0010028	P0010029	P0010030	P0010031	P0010032	P0010033	P0010034	P0010035	P0010036	P0010037	P0010038	P0010039	P0010040	P0010041	P0010042	P0010043	P0010044	P0010045	P0010046	P0010047	P0010048	P0010049	P0010050	P0010051	P0010052	P0010053	P0010054	P0010055	P0010056	P0010057	P0010058	P0010059	P0010060	P0010061	P0010062	P0010063	P0010064	P0010065	P0010066	P0010067	P0010068	P0010069	P0010070	P0010071	QGIS_Area	Limit_Area	%_Seguin	Neighbors
481872103005016	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63E-06	2.63E-06	1	481872103001019, 481872103005027, 481872103005056, 481872103005015, 481872103005028, 481872103001026, 481872103005014
481872103005056	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.19E-07	9.19E-07	1	481872103005027, 481872103002013, 481872103005016, 481872103002012, 481872103005028, 481872103002029, 481872103001026, 481872103002011
481872103001021	35	35	14	7	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11E-06	1.11E-06	1	481872103001022, 481872102004026, 481872103001020, 481872102004025
481872103002012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10E-07	1.10E-07	0.9999999999	481872103002013, 481872103005056, 481872103001026, 481872103002011
481872108041004	69	69	64	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00E-05	4.97E-08	0.004948580557	481872108041024, 481872108041000, 481872108041031, 481872108041029, 481872108041032
481872103005051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.24E-07	6.24E-07	0.9999999999	481872103005032, 481872103005052, 481872103005033, 481872103004007, 481872103004009, 481872103005034, 481872103004008, 481872103005050
481872103004016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.36E-07	6.36E-07	1	481872103004024, 481872103004017, 481872103004007, 481872103004015, 481872103004025, 481872103004013, 481872103004008, 481872103004006
481872101003021	30	30	22	4	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18E-06	1.18E-06	1	481872101003020, 481872101003022, 481872101003011, 481872101003010, 481872102003035, 481872102003036, 481872101004009
481872101004037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99E-06	1.99E-06	0.9999999999	481872101004050, 481872101004036, 481872101004043, 481872102004022, 481872102004021, 481872101004011, 481872102004020, 481872102004000, 481872101004010
481872102004022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.87E-07	8.87E-07	1	481872101004050, 481872101004055, 481872102004023, 481872101004037, 481872102004021, 481872102004030, 481872102004019, 481872102004031
481872101004007	24	24	22	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.94E-07	7.94E-07	1	481872101003022, 481872101004006, 481872101004008, 481872101004014, 481872101003023, 481872101004012, 481872101004013
481872101004034	12	12	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50E-07	5.50E-07	1	481872101004041, 481872101004014, 481872101004033, 481872101004012, 481872101004040, 481872101004035, 481872101004013, 481872101004042
481872103005006	14	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09E-06	1.09E-06	1	481872103005026, 481872101004055, 481872103005007, 481872103005023, 481872103005025, 481872101004052, 481872103005024, 481872103005005
481872103004005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41E-07	6.41E-07	1	481872103004017, 481872103004018, 481872103005047, 481872103004019, 481872103004004, 481872103005049, 481872103005048, 481872103004006
481872103005046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.84E-07	5.84E-07	1	481872103005047, 481872103005038, 481872103005039, 481872103004002, 481872103005037, 481872103004004, 481872103005045, 481872103004003
481872103004027	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.42E-07	6.42E-07	1	481872103004018, 481872104002029, 481872103004026, 481872103004029, 481872103004019, 481872103004028, 481872103004020
481872101002034	30	30	25	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69E-06	1.69E-06	1	481872101002023, 481872101002035, 481872101002036, 481872101002026, 481872101002024, 481872101002033, 481872101002022, 481872101002025
481872101003002	13	12	12	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48E-06	1.48E-06	1	481872101003001, 481872101003025, 481872101003027, 481872101003026, 481872101002020, 481872101002021, 481872101003003
481872101003000	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26E-06	1.26E-06	1	481872101003001, 481872101003025, 481872104003020, 481872101002020, 481872101002019, 481872101003024, 481872101002002
481872104003013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.25E-06	9.25E-06	1	481872104003019, 481872104003020, 481872104003014, 481872104003018, 481872101003024, 481872101003031, 481872104003026, 481872101002002, 481872104003004, 481872104003027, 481872104003021
481872103003037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65E-09	3.65E-09	0.9999999977	481872103003030, 481872103003033, 481872108013001
481872108011023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-07	1.17E-07	0.9999999999	481872105041087, 481872108011022, 481872108041030, 481872108011014, 481872105041088, 481872108011024, 481872108011013, 481872108011025
481872108011024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-07	1.17E-07	1	481872108011022, 481872108041030, 481872105041088, 481872108011023, 481872108011033, 481872108011025, 481872108011034
481872108011066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.18E-05	8.18E-05	0.9999078088	481872108011056, 481872108013023, 481872108011065, 481872108011055, 481872108011067, 481872108011060, 481872108011086, 481872108013001
481872109022004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.37E-06	8.37E-06	1	481872109022019, 481872109022005, 481872109011176, 481872109011202, 481872109022020, 481872109022001, 481872109022006, 481872109022007, 481872109011182
481872101003018	26	25	25	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64E-06	1.64E-06	1	481872101003015, 481872101003019, 481872101004006, 481872101003016, 481872101003023, 481872101003017, 481872101004005, 481872101003014
481872101004029	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20E-06	1.20E-06	1	481872101004048, 481872101004030, 481872101004038, 481872101004017, 481872101004028, 481872101004049
481872108031017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32E-06	3.77E-07	0.2852745211	481872108031015, 481872108041040, 481872108031016, 481872108031014, 481872108041041
481872103001017	109	107	75	14	0	0	0	18	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31E-06	2.31E-06	1	481872103001008, 481872103001009, 481872103003001, 481872103001018, 481872103001016
481872102004006	8	8	2	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20E-06	3.20E-06	1	481872102003025, 481872102004007, 481872102004010, 481872102004014, 481872102004011, 481872102003026, 481872102004005, 481872102004013, 481872102003023, 481872102004012
481872103001023	19	19	13	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52E-06	1.52E-06	1	481872103001024, 481872103002013, 481872103001000, 481872103001026
481872101001001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08E-06	4.08E-06	1	481872105041091, 481872105042054, 481872101001004, 481872105041089, 481872101001027, 481872102001001, 481872105041093, 481872101001003, 481872105041092, 481872101001002, 481872102001000, 481872101001000
481872102003026	66	66	48	9	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09E-06	2.09E-06	1	481872102003025, 481872102004008, 481872102004007, 481872102004006, 481872102003027, 481872102003019
481872105041083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52E-06	1.50E-06	0.9820462352	481872105041085, 481872105041080, 481872105041086, 481872105041082, 481872105041087, 481872105041094, 481872105041059, 481872108011000, 481872105041084, 481872108011013, 481872105041060, 481872108011001
481872108011033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-07	1.17E-07	1	481872108011037, 481872108011035, 481872108011036, 481872108011024, 481872108011038, 481872108011040, 481872108011025, 481872108011034
481872102001007	142	140	87	40	0	1	0	12	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14E-05	1.14E-05	1	481872102001006, 481872102001017, 481872102001016, 481872101001010, 481872102001009, 481872102001021, 481872101001007, 481872101001011, 481872102001005, 481872102001010, 481872102001008, 481872102001015
481872101001006	3	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98E-05	3.98E-05	1	481872101001005, 481872101001023, 481872101001013, 481872101001008, 481872101001020, 481872101002007, 481872101002002, 481872101002000, 481872101001026, 481872101001007, 481872101001014, 481872101001019
481872101001008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40E-05	1.40E-05	1	481872101001009, 481872101001005, 481872101001006, 481872101001026, 481872101001007
481872103001005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97E-06	6.97E-06	1	481872102002032, 481872103001010, 481872103001011, 481872103001004, 481872103001006, 481872102002033
481872103001012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51E-06	5.51E-06	1	481872108011068, 481872108011027, 481872103001013, 481872103001010, 481872103001011, 481872103003004, 481872103003003, 481872108011028, 481872103001006, 481872108011029, 481872103001014
481872103003004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.76E-06	3.76E-06	1	481872108011068, 481872108011027, 481872103001012, 481872103003003, 481872103003005, 481872108011029
481872103003003	169	164	139	11	4	1	0	9	5	5	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29E-05	1.29E-05	1	481872103001015, 481872103001012, 481872103003004, 481872103003005, 481872103003002, 481872103001014
481872104002001	138	137	124	9	0	0	0	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58E-05	3.58E-05	1	481872104002043, 481872104002037, 481872104001002, 481872104002002, 481872104001022, 481872104002033, 481872104002005, 481872104002004, 481872104002000, 481872104001003, 481872104002003, 481872104002006
481872105042069	34	34	31	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10E-06	1.10E-06	1	481872105042060, 481872105042053, 481872105042052, 481872105042059, 481872105042051, 481872105042061
481872103001016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31E-06	2.31E-06	1	481872103001009, 481872103003001, 481872103001015, 481872103001017, 481872103003002
481872102002022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42E-06	1.42E-06	1	481872102002000, 481872101002030, 481872102002021, 481872102002023, 481872101002031
481872102003009	5	5	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.42E-07	5.42E-07	1	481872102003010, 481872102003012, 481872102002027, 481872102002031, 481872102003013, 481872102003011, 481872102002028, 481872102003008
481872103003013	33	33	20	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68E-06	1.68E-06	0.9999999999	481872103003012, 481872103002013, 481872103003014, 481872103002014, 481872103002015, 481872103003000, 481872103002016
481872102003027	43	41	22	6	0	0	0	13	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25E-06	1.25E-06	1	481872102003028, 481872102004008, 481872102004007, 481872102003026, 481872102003018, 481872102003019
481872102004026	46	45	39	2	0	0	0	4	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91E-06	1.91E-06	1	481872102004011, 481872103001021, 481872102004015, 481872103001020, 481872102004025, 481872102004013, 481872102004016, 481872102004012
481872103005015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-06	1.17E-06	0.9999999999	481872103001019, 481872103001022, 481872103005016, 481872103005028, 481872103005014
481872103002018	26	26	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.04E-07	9.04E-07	0.9999999998	481872103002017, 481872103002019, 481872103002020, 481872103002010, 481872103002014, 481872103002022, 481872103002021
481872103002035	24	24	15	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.11E-07	8.11E-07	1	481872103002023, 481872103002033, 481872103002024, 481872103002036, 481872103002031
481872108012015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32E-06	1.32E-06	1	481872108012014, 481872109021030, 481872108012029, 481872108012030
481872108011015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.07E-07	7.07E-07	1	481872108011016, 481872108011003, 481872108011017, 481872108011014, 481872108011013, 481872108011002, 481872108011001
481872101001027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30E-06	1.30E-06	1	481872102001006, 481872101001001, 481872102001001, 481872101001002, 481872102001000, 481872101001007
481872108011028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21E-07	4.21E-07	1	481872108011027, 481872108011012, 481872103001012, 481872103001006, 481872108011029
481872108041046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.16E-07	9.16E-07	0.9999999999	481872108041024, 481872108041030, 481872108041055, 481872108041045, 481872108041029, 481872108041022
481872108041045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.60E-07	8.60E-07	1	481872108041024, 481872108041030, 481872108041055, 481872108041046, 481872108041023, 481872108041022
481872103002010	42	42	39	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69E-06	3.69E-06	1	481872103002019, 481872103002013, 481872103002018, 481872103002009, 481872103002014, 481872103002029, 481872103002011, 481872103002028
481872103003017	13	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.57E-07	9.57E-07	0.9999999999	481872103003015, 481872103003020, 481872103003009, 481872103003018, 481872103003016
481872108013024	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92E-06	1.92E-06	1	481872108013023, 481872108013021, 481872108013025
481872103003020	74	73	55	10	0	2	0	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34E-06	3.34E-06	1	481872103003021, 481872103003019, 481872103002027, 481872103002026, 481872103003017, 481872103003005, 481872103003009, 481872103003025, 481872103003018
